nft_id,name,token_id,collection_id,owner_address,character_class,class_confidence,army_power,religion_power,civilization_power,economic_power,total_power,special_powers,materials_found,rarities_found,material_multiplier,rarity_multiplier,all_traits,battles_participated,battles_won,battles_lost
5309c389-6cce-43b6-9d98-cefc5a69374a,The Silver Seeker,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F69F56E3005BA1D97,ec829c99-fd94-4595-aa26-1a8691c7b29f,rLm7T7h1y3T9F3jdvtYcFZjPPsa9DYSFV,,,1260.00,150.00,150.00,0.00,3980.00,"[""Equipped with shield""]","[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""70"", ""Health"": ""62"", ""Defence"": ""86"", ""Element"": ""Silver"", ""IQ Level"": ""100"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Mind Whisper"", ""Special Ability 2"": ""Soul Bind""}",0,0,0
d6e4732e-cbea-4b8a-8339-c286e3a455f1,The Silver Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F2E5ADC0D05BA1E74,ec829c99-fd94-4595-aa26-1a8691c7b29f,rM4Mmhf3F7kEmbTuEAFpkrFAEDJRodmjoA,,,1240.00,155.00,155.00,0.00,3920.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""99"", ""Health"": ""98"", ""Defence"": ""100"", ""Element"": ""Silver"", ""IQ Level"": ""71"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Dream Walk"", ""Special Ability 2"": ""Tactical Mind""}",0,0,0
a714bed0-d822-48a1-8dec-e42f99fe912c,The Silver Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F279BE14205BA22A5,ec829c99-fd94-4595-aa26-1a8691c7b29f,rUX2n1g9fZxNsw1sSzaepefS591cZg3U69,,,1240.00,155.00,155.00,0.00,3920.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""98"", ""Health"": ""97"", ""Defence"": ""63"", ""Element"": ""Silver"", ""IQ Level"": ""83"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Tactical Mind"", ""Special Ability 2"": ""Elemental Mastery""}",0,0,0
e9218d2e-56fd-4c53-925c-44a20fa1e44d,The Silver Guardian,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FDB6F0D7205BA1ED5,ec829c99-fd94-4595-aa26-1a8691c7b29f,rEYSW5CxHtFYBw8Ek4LbA23M1nvQ2bdZUx,,,1240.00,155.00,155.00,0.00,3920.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""91"", ""Health"": ""78"", ""Defence"": ""63"", ""Element"": ""Silver"", ""IQ Level"": ""65"", ""Defence Ability"": ""Soul Bind"", ""Special Ability 1"": ""Elemental Mastery"", ""Special Ability 2"": ""Mental Block""}",0,0,0
80752172-e3a8-4bbd-aac0-e4fe3412d353,The Silver Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FB83B5B6B05BA23CE,ec829c99-fd94-4595-aa26-1a8691c7b29f,rUX2n1g9fZxNsw1sSzaepefS591cZg3U69,,,1240.00,155.00,155.00,0.00,3920.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""65"", ""Health"": ""61"", ""Defence"": ""82"", ""Element"": ""Silver"", ""IQ Level"": ""100"", ""Defence Ability"": ""Iron Will"", ""Special Ability 1"": ""Battle Foresight"", ""Special Ability 2"": ""Life Drain""}",0,0,0
d8bffc9f-6c7c-4628-9121-75b8d3d50a89,The Silver Knight,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F69C8CF6305BA1FC6,ec829c99-fd94-4595-aa26-1a8691c7b29f,rwAonwiYePZvcqX5Kc13fhHprVFuiZh3Ec,,,1240.00,155.00,155.00,0.00,3920.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""77"", ""Health"": ""71"", ""Defence"": ""77"", ""Element"": ""Silver"", ""IQ Level"": ""100"", ""Defence Ability"": ""Soul Bind"", ""Special Ability 1"": ""Mind Whisper"", ""Special Ability 2"": ""Future Sight""}",0,0,0
84b4a8cd-bd6b-453d-9b5b-32070e11bf0b,The Silver Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F09D2B9BC05BA1D23,ec829c99-fd94-4595-aa26-1a8691c7b29f,rfLzAt7mVN6Yg7Rn1dQM2yg8nE4P51qGSC,,,1240.00,155.00,155.00,0.00,3920.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""73"", ""Health"": ""74"", ""Defence"": ""86"", ""Element"": ""Silver"", ""IQ Level"": ""60"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Battle Foresight"", ""Special Ability 2"": ""Reality Shift""}",0,0,0
16fe0428-c2ca-4e0b-9596-761f0c500387,The Silver Guardian,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F0C1871F405BA1D5B,ec829c99-fd94-4595-aa26-1a8691c7b29f,rscYqQU28R6PNgmFfjbBH4MzpePwcsvMCx,,,1240.00,155.00,155.00,0.00,3920.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""71"", ""Health"": ""82"", ""Defence"": ""82"", ""Element"": ""Silver"", ""IQ Level"": ""90"", ""Defence Ability"": ""Shadow Step"", ""Special Ability 1"": ""Mind Whisper"", ""Special Ability 2"": ""Dream Walk""}",0,0,0
c9605067-ee8e-457b-921d-402706cc2979,The Silver Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F96522EF005BA1E57,ec829c99-fd94-4595-aa26-1a8691c7b29f,rsyXjqc3FzrEpgF2xJb2TUoq4AeyvbmnEC,,,1220.00,145.00,145.00,0.00,3860.00,"[""Equipped with shield""]","[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""75"", ""Health"": ""94"", ""Defence"": ""73"", ""Element"": ""Silver"", ""IQ Level"": ""60"", ""Defence Ability"": ""Life Drain"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
ddd9513c-8110-4448-af3f-b7e9c3177224,The Silver Priest,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FFF8BC44405BA1FAB,ec829c99-fd94-4595-aa26-1a8691c7b29f,r49yMozUwy6z96HcjXr2TtJPbuEYCU1RNy,,,1220.00,145.00,145.00,0.00,3860.00,"[""Equipped with shield""]","[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""87"", ""Health"": ""72"", ""Defence"": ""85"", ""Element"": ""Silver"", ""IQ Level"": ""95"", ""Defence Ability"": ""Mental Block"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Void Walk""}",0,0,0
102a8dcd-41d4-4f3d-a244-8702619bc866,The Inquisition #102a8dcd-41d4-4f3d-a244-8702619bc866,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F9755A4BB05BA1D1E,d199a27f-ce93-43c7-8cbc-d5ae20770718,rp5DGDDFZdQswWfn3sgkQznCAj9SkkCMLH,,,1200.00,150.00,150.00,0.00,3800.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""70"", ""Health"": ""99"", ""Defence"": ""82"", ""Element"": ""Silver"", ""IQ Level"": ""61"", ""Defence Ability"": ""Life Drain"", ""Special Ability 1"": ""Mental Block"", ""Special Ability 2"": ""Void Walk""}",0,0,0
691090b9-73dd-42d5-9b5d-4b368a296e56,The Inquisition #691090b9-73dd-42d5-9b5d-4b368a296e56,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F2369AE7005BA1DD7,d199a27f-ce93-43c7-8cbc-d5ae20770718,rp5DGDDFZdQswWfn3sgkQznCAj9SkkCMLH,,,3600.00,450.00,450.00,0.00,3800.00,[],"[""common""]","[""common""]",1.00,1.00,"{""Power"": ""440"", ""Health"": ""450"", ""Rarity"": ""Cosmic"", ""Defence"": ""430"", ""Element"": ""Cosmic"", ""IQ Level"": ""450"", ""Defence Ability"": ""Infinite Truth"", ""Special Ability 1"": ""Universal Mind"", ""Special Ability 2"": ""Cosmic Dream""}",0,0,0
7e130254-5402-4d41-a786-2d1a68654135,The Silver Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F42241DE005BA1D47,ec829c99-fd94-4595-aa26-1a8691c7b29f,rfLzAt7mVN6Yg7Rn1dQM2yg8nE4P51qGSC,,,1200.00,150.00,150.00,0.00,3800.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""87"", ""Health"": ""72"", ""Defence"": ""64"", ""Element"": ""Silver"", ""IQ Level"": ""79"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Soul Bind"", ""Special Ability 2"": ""Tactical Mind""}",0,0,0
2f53be78-e42b-4dc9-9fac-4bb7bf643a00,The Silver Warlock,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F5E6C364B05BA1EAE,ec829c99-fd94-4595-aa26-1a8691c7b29f,rraGo4x7HPJF8onuitoF59AM94niWCAoyc,,,1200.00,150.00,150.00,0.00,3800.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""79"", ""Health"": ""75"", ""Defence"": ""85"", ""Element"": ""Silver"", ""IQ Level"": ""64"", ""Defence Ability"": ""Mental Block"", ""Special Ability 1"": ""Soul Bind"", ""Special Ability 2"": ""Battle Foresight""}",0,0,0
ca1d0da4-1544-419e-ac02-376d429f462d,The Silver Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F6F57B59A05BA1EFD,ec829c99-fd94-4595-aa26-1a8691c7b29f,rfpx6XkU3efku3XzD6FwvuLvhiYtru7fds,,,1200.00,150.00,150.00,0.00,3800.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""69"", ""Health"": ""81"", ""Defence"": ""89"", ""Element"": ""Silver"", ""IQ Level"": ""85"", ""Defence Ability"": ""Truth Sight"", ""Special Ability 1"": ""Tactical Mind"", ""Special Ability 2"": ""Void Walk""}",0,0,0
af76c1e5-5977-4b23-8dc2-52a16057a57d,The Omni Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FB15804EA05BA1E4D,ec829c99-fd94-4595-aa26-1a8691c7b29f,rnSgrP25TQDXjaNa7wT8S7J1oeHLkk5pgs,,,3600.00,450.00,450.00,0.00,3800.00,[],"[""common""]","[""common""]",1.00,1.00,"{""Power"": ""500"", ""Health"": ""500"", ""Rarity"": ""Omni"", ""Defence"": ""500"", ""Element"": ""Omni"", ""IQ Level"": ""500"", ""Defence Ability"": ""Omni Truth"", ""Special Ability 1"": ""Omni Mind"", ""Special Ability 2"": ""Omni Dream""}",0,0,0
04c6da01-1d10-407e-8338-9f99a782dcbf,The Silver Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F1C12A95505BA23BC,ec829c99-fd94-4595-aa26-1a8691c7b29f,rK9uR7idnNd3mud6ugBiZww2HPEvVSQh5z,,,1200.00,150.00,150.00,0.00,3800.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""79"", ""Health"": ""94"", ""Defence"": ""61"", ""Element"": ""Silver"", ""IQ Level"": ""91"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Strategic Retreat"", ""Special Ability 2"": ""Dream Walk""}",0,0,0
3d937e3a-dc90-4ec5-af0f-abf1c54f0d33,The Silver Warlock,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F443D374B05BA1FAE,ec829c99-fd94-4595-aa26-1a8691c7b29f,rE8owpxsEdh6e32V9WuqCAmZFfb8egLWVS,,,1200.00,150.00,150.00,0.00,3800.00,[],"[""silver""]","[""common""]",3.00,1.00,"{""Power"": ""80"", ""Health"": ""98"", ""Defence"": ""75"", ""Element"": ""Silver"", ""IQ Level"": ""79"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Strategic Retreat"", ""Special Ability 2"": ""Dream Walk""}",0,0,0
070d4cc4-586a-4773-8dc1-19a9e6d96309,The Steel Rogue,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F24D88FB605BA1D19,ec829c99-fd94-4595-aa26-1a8691c7b29f,rEVNp5K4Mb3b6QL1gTTzSzoragKTNv3Ti5,,,1420.00,170.00,170.00,0.00,3750.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""83"", ""Health"": ""91"", ""Defence"": ""80"", ""Element"": ""Steel"", ""IQ Level"": ""77"", ""Defence Ability"": ""Void Walk"", ""Special Ability 1"": ""Shadow Step"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
dbc09212-af35-4167-85cd-4454d4c07e9a,The Steel Priest,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FF1E972F405BA1E5B,ec829c99-fd94-4595-aa26-1a8691c7b29f,rsyXjqc3FzrEpgF2xJb2TUoq4AeyvbmnEC,,,1360.00,170.00,170.00,0.00,3600.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""86"", ""Health"": ""62"", ""Defence"": ""79"", ""Element"": ""Steel"", ""IQ Level"": ""94"", ""Defence Ability"": ""Reality Shift"", ""Special Ability 1"": ""Mental Block"", ""Special Ability 2"": ""Strategic Retreat""}",0,0,0
a3c15f67-03a7-46e2-8d5e-a4e385fda7a1,The Steel Mystic,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FEF771BEF05BA2052,ec829c99-fd94-4595-aa26-1a8691c7b29f,rGbuezz4DHBbR7gcbekLeTu8xaVLUvTAv,,,1360.00,170.00,170.00,0.00,3600.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""69"", ""Health"": ""69"", ""Defence"": ""94"", ""Element"": ""Steel"", ""IQ Level"": ""72"", ""Defence Ability"": ""Time Warp"", ""Special Ability 1"": ""Mind Whisper"", ""Special Ability 2"": ""Mind Control""}",0,0,0
e15fbb38-0e27-4396-876c-209b83ad997a,TROLL1178,00081F4012C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F55D2EEB405BA2322,e66878d2-25e3-4358-b09f-007bbcc39b0a,unknown,,,0.00,0.00,690.00,1810.00,3555.00,[],"[""diamond""]","[""common""]",10.00,1.00,"{""DRIP"": ""Merlin"", ""EYES"": ""Lightning"", ""HATS"": ""Wizard"", ""HEADS"": ""Ghost"", ""MAGIC"": ""Wine"", ""SUITS"": ""Flowing"", ""EFFECTS"": ""Smoke"", ""JEWELRY"": ""Diamond Ear"", ""Background"": ""Matrixcode""}",0,0,0
9db5c53f-5287-40c7-8f27-36bb43cd6e23,The Steel Seeker,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FB5B6D68505BA20EC,ec829c99-fd94-4595-aa26-1a8691c7b29f,rHu7DcuK7VgdLCtvkvoeY8vV8q1JBT4KhZ,,,1340.00,160.00,160.00,0.00,3550.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""87"", ""Health"": ""86"", ""Defence"": ""83"", ""Element"": ""Steel"", ""IQ Level"": ""67"", ""Defence Ability"": ""Dream Walk"", ""Special Ability 1"": ""Light Shield"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
2782c1f7-f8ed-4f1c-be83-1153e876d447,The Steel Rogue,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F4E842CC305BA1D26,ec829c99-fd94-4595-aa26-1a8691c7b29f,rfLzAt7mVN6Yg7Rn1dQM2yg8nE4P51qGSC,,,1340.00,160.00,160.00,0.00,3550.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""66"", ""Health"": ""81"", ""Defence"": ""79"", ""Element"": ""Steel"", ""IQ Level"": ""85"", ""Defence Ability"": ""Mind Control"", ""Special Ability 1"": ""Dream Walk"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
abb49301-544f-4dad-93f5-17cb672838b9,The Steel Guardian,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F782FC9CC05BA1D33,ec829c99-fd94-4595-aa26-1a8691c7b29f,rfLzAt7mVN6Yg7Rn1dQM2yg8nE4P51qGSC,,,1340.00,160.00,160.00,0.00,3550.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""89"", ""Health"": ""87"", ""Defence"": ""62"", ""Element"": ""Steel"", ""IQ Level"": ""74"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Iron Will"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
fb035233-7334-496c-8a58-5386838d1f7c,The Steel Warlock,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F9D8EC31705BA1F7A,ec829c99-fd94-4595-aa26-1a8691c7b29f,rw2uAC346ub9NNf2hwCdLhCZaKzZ5haKWn,,,1320.00,165.00,165.00,0.00,3500.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""90"", ""Health"": ""85"", ""Defence"": ""71"", ""Element"": ""Steel"", ""IQ Level"": ""70"", ""Defence Ability"": ""Mental Block"", ""Special Ability 1"": ""Life Drain"", ""Special Ability 2"": ""Mind Control""}",0,0,0
5d5565df-f376-4178-a782-f064ffce9826,The Steel Rogue,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F8D0EAF4305BA1FA6,ec829c99-fd94-4595-aa26-1a8691c7b29f,rDnUDpCunsAg9kiW5uUBJnuuJPfDeG4E54,,,1320.00,165.00,165.00,0.00,3500.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""75"", ""Health"": ""90"", ""Defence"": ""79"", ""Element"": ""Steel"", ""IQ Level"": ""65"", ""Defence Ability"": ""Strategic Retreat"", ""Special Ability 1"": ""Dream Walk"", ""Special Ability 2"": ""Future Sight""}",0,0,0
b7e06507-ec37-49a2-975d-00fca6d81197,The Steel Guardian,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FE83A87C805BA1F2F,ec829c99-fd94-4595-aa26-1a8691c7b29f,rw2uAC346ub9NNf2hwCdLhCZaKzZ5haKWn,,,1320.00,165.00,165.00,0.00,3500.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""97"", ""Health"": ""77"", ""Defence"": ""87"", ""Element"": ""Steel"", ""IQ Level"": ""93"", ""Defence Ability"": ""Strategic Retreat"", ""Special Ability 1"": ""Life Drain"", ""Special Ability 2"": ""Soul Bind""}",0,0,0
352e6d1a-72b9-47ea-aa3d-d85bd5b975f9,The Steel Rogue,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F2B7D198905BA1FF0,ec829c99-fd94-4595-aa26-1a8691c7b29f,rE8owpxsEdh6e32V9WuqCAmZFfb8egLWVS,,,1320.00,165.00,165.00,0.00,3500.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""65"", ""Health"": ""60"", ""Defence"": ""95"", ""Element"": ""Steel"", ""IQ Level"": ""67"", ""Defence Ability"": ""Shadow Step"", ""Special Ability 1"": ""Void Walk"", ""Special Ability 2"": ""Time Warp""}",0,0,0
c2c10a6b-d827-4429-9866-19e9699bbe49,The Steel Mystic,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FBE237F4005BA1EA7,ec829c99-fd94-4595-aa26-1a8691c7b29f,rHYZDXHSqe92AheeRGQ35hBRiG7SVMKyVD,,,1300.00,155.00,155.00,0.00,3450.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""72"", ""Health"": ""93"", ""Defence"": ""65"", ""Element"": ""Steel"", ""IQ Level"": ""94"", ""Defence Ability"": ""Life Drain"", ""Special Ability 1"": ""Mind Whisper"", ""Special Ability 2"": ""Light Shield""}",0,0,0
e027ca6a-2f01-4dd0-92d1-c572831f0c57,The Steel Warlock,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F84CEA55505BA1FBC,ec829c99-fd94-4595-aa26-1a8691c7b29f,rwAonwiYePZvcqX5Kc13fhHprVFuiZh3Ec,,,1300.00,155.00,155.00,0.00,3450.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""63"", ""Health"": ""93"", ""Defence"": ""73"", ""Element"": ""Steel"", ""IQ Level"": ""65"", ""Defence Ability"": ""Dream Walk"", ""Special Ability 1"": ""Dream Shield"", ""Special Ability 2"": ""Time Warp""}",0,0,0
2041b64d-3d65-4b6a-8eec-11d7ac48fe8e,The Steel Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F3EDAEFE105BA1E48,ec829c99-fd94-4595-aa26-1a8691c7b29f,rHEHhYU3pR6WCpS3mHaScY7iEVdsmnDH4S,,,1300.00,155.00,155.00,0.00,3450.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""87"", ""Health"": ""66"", ""Defence"": ""81"", ""Element"": ""Steel"", ""IQ Level"": ""84"", ""Defence Ability"": ""Time Warp"", ""Special Ability 1"": ""Battle Foresight"", ""Special Ability 2"": ""Light Shield""}",0,0,0
3f21d726-739c-46fd-80a5-89f2d256dcb0,The Steel Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FCFA708DF05BA1D42,ec829c99-fd94-4595-aa26-1a8691c7b29f,rpkfq1VoY9KNYDarXC6e9bNdTXra4oynmL,,,1280.00,160.00,160.00,0.00,3400.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""66"", ""Health"": ""91"", ""Defence"": ""93"", ""Element"": ""Steel"", ""IQ Level"": ""65"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Void Walk"", ""Special Ability 2"": ""Life Drain""}",0,0,0
ad453395-c076-4bd9-8163-8cfed4b53528,TROLL312,00081F4012C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FB58A37BF05BA231B,e66878d2-25e3-4358-b09f-007bbcc39b0a,unknown,,,0.00,0.00,615.00,1735.00,3367.50,"[""Economic: gold""]","[""gold""]","[""common""]",5.00,1.00,"{""DRIP"": ""42Jester"", ""EYES"": ""SOL Blades"", ""HATS"": ""Pharoah"", ""HEADS"": ""Big GRIN"", ""MAGIC"": ""GoldenKey"", ""SUITS"": ""StripedCloak"", ""EFFECTS"": ""Electric"", ""Background"": ""XRPL Native Blue""}",0,0,0
2e07502d-54cf-4052-93a9-16496ea982e1,The Steel Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F369AE5FB05BA1E5E,ec829c99-fd94-4595-aa26-1a8691c7b29f,rscYqQU28R6PNgmFfjbBH4MzpePwcsvMCx,,,1260.00,150.00,150.00,0.00,3350.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""62"", ""Health"": ""61"", ""Defence"": ""91"", ""Element"": ""Steel"", ""IQ Level"": ""97"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Light Shield"", ""Special Ability 2"": ""Future Sight""}",0,0,0
84d64c1b-99ca-46d4-9f70-97691d117868,The Steel Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F25AF66A805BA1E0F,ec829c99-fd94-4595-aa26-1a8691c7b29f,rsjcGGdiTWPoRwowf3iaNPuDbYUEHYBucY,,,1260.00,150.00,150.00,0.00,3350.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""88"", ""Health"": ""93"", ""Defence"": ""66"", ""Element"": ""Steel"", ""IQ Level"": ""79"", ""Defence Ability"": ""Dream Shield"", ""Special Ability 1"": ""Time Warp"", ""Special Ability 2"": ""Mind Whisper""}",0,0,0
473406a0-e0d5-42ac-ae5f-59e2418a0a2c,The Steel Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FE485EE5205BA1FB5,ec829c99-fd94-4595-aa26-1a8691c7b29f,rwAonwiYePZvcqX5Kc13fhHprVFuiZh3Ec,,,1240.00,155.00,155.00,0.00,3300.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""67"", ""Health"": ""65"", ""Defence"": ""98"", ""Element"": ""Steel"", ""IQ Level"": ""93"", ""Defence Ability"": ""Time Warp"", ""Special Ability 1"": ""Tactical Mind"", ""Special Ability 2"": ""Future Sight""}",0,0,0
088e2b82-498c-4c31-9d20-81529258f59e,The Steel Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F4AA2F47405BA1FDB,ec829c99-fd94-4595-aa26-1a8691c7b29f,rwojihdc43JMqsdmRB5NjAhJGMFbk2h46d,,,1240.00,155.00,155.00,0.00,3300.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""79"", ""Health"": ""96"", ""Defence"": ""73"", ""Element"": ""Steel"", ""IQ Level"": ""100"", ""Defence Ability"": ""Elemental Mastery"", ""Special Ability 1"": ""Tactical Mind"", ""Special Ability 2"": ""Mental Block""}",0,0,0
95224159-4e89-496d-a0c4-4c4bbf292332,The Steel Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FD1ECC11705BA1D7A,ec829c99-fd94-4595-aa26-1a8691c7b29f,rscYqQU28R6PNgmFfjbBH4MzpePwcsvMCx,,,1240.00,155.00,155.00,0.00,3300.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""80"", ""Health"": ""93"", ""Defence"": ""70"", ""Element"": ""Steel"", ""IQ Level"": ""77"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Truth Sight"", ""Special Ability 2"": ""Strategic Retreat""}",0,0,0
b23277ae-34c8-4cbb-80b3-dfe8afaf7247,The Steel Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F31776B3F05BA1FA2,ec829c99-fd94-4595-aa26-1a8691c7b29f,rDnUDpCunsAg9kiW5uUBJnuuJPfDeG4E54,,,1240.00,155.00,155.00,0.00,3300.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""64"", ""Health"": ""65"", ""Defence"": ""75"", ""Element"": ""Steel"", ""IQ Level"": ""98"", ""Defence Ability"": ""Reality Shift"", ""Special Ability 1"": ""Mental Block"", ""Special Ability 2"": ""Dream Walk""}",0,0,0
11649c16-281f-4d58-881c-a22f845ae0f3,The Steel Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FA3B5B39A05BA1CFD,ec829c99-fd94-4595-aa26-1a8691c7b29f,rscYqQU28R6PNgmFfjbBH4MzpePwcsvMCx,,,1240.00,155.00,155.00,0.00,3300.00,[],"[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""86"", ""Health"": ""71"", ""Defence"": ""68"", ""Element"": ""Steel"", ""IQ Level"": ""65"", ""Defence Ability"": ""Truth Sight"", ""Special Ability 1"": ""Reality Shift"", ""Special Ability 2"": ""Elemental Mastery""}",0,0,0
e370e861-e613-4321-ae92-6fb3b467f9fc,The Steel Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F2CEBFACF05BA1F32,ec829c99-fd94-4595-aa26-1a8691c7b29f,rw2uAC346ub9NNf2hwCdLhCZaKzZ5haKWn,,,1220.00,145.00,145.00,0.00,3250.00,"[""Equipped with shield""]","[""steel""]","[""common""]",2.50,1.00,"{""Power"": ""73"", ""Health"": ""61"", ""Defence"": ""67"", ""Element"": ""Steel"", ""IQ Level"": ""98"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Life Drain"", ""Special Ability 2"": ""Iron Will""}",0,0,0
